Open 0,Close 0,Low 0,High 0,Gain 0,Vola (m) 0,Open 1,Close 1,Low 1,High 1,Gain 1,Vola (m) 1,Open 2,Close 2,Low 2,High 2,Gain 2,Vola (m) 2,Open 3,Close 3,Low 3,High 3,Gain 3,Vola (m) 3,Open 4,Close 4,Low 4,High 4,Gain 4,Vola (m) 4,Open 5,Close 5,Low 5,High 5,Gain 5,Vola (m) 5,Open 6,Close 6,Low 6,High 6,Gain 6,Vola (m) 6,Open 7,Close 7,Low 7,High 7,Gain 7,Vola (m) 7,Open 8,Close 8,Low 8,High 8,Gain 8,Vola (m) 8,Paused Days,Weekday,Day Close,Trend 1d,Day,Trend 3d,Trend 10d,Trend 30d,Trend 90d,Trend 300d,d_ema10,d_ema50,d_ema200
-1.14,-2.03,-2.03,-0.65,-0.89,0.329,-1.78,0.37,-1.78,1.41,2.15,4.07,0.38,0.01,-0.82,2.14,-0.37,2.665,0.04,-0.56,-0.99,1.15,-0.6,1.634,-0.5,0.81,-1.13,0.93,1.31,1.282,0.72,0.96,-0.65,1.33,0.24,1.201,0.8,0.86,0.54,1.52,0.06,1.113,0.98,-0.5,-0.5,1.36,-1.48,1.753,-0.31,-0.53,-1.44,0.74,-0.22,1.042,1,1,252.29,-0.005322504336855327,2020-09-29,0.1136664606691975,0.029755102040816217,-0.018059393609154317,0.7704561403508772,,0.06164351909907784,0.08562197593197096,0.3408037824753649
-2.18,-0.71,-2.86,0.0,1.47,0.337,-0.71,1.47,-1.3,1.54,2.18,3.526,1.66,2.31,1.19,3.44,0.65,2.404,2.42,2.0,1.13,3.25,-0.42,1.457,2.08,1.66,1.3,2.81,-0.42,0.885,1.71,2.3,0.69,2.32,0.59,0.984,2.43,1.97,0.29,3.24,-0.46,2.3,1.87,0.2,-1.21,2.22,-1.67,3.009,0.36,1.07,-0.91,1.07,0.71,0.164,1,2,255.0,0.010741606880970256,2020-09-30,0.10869565217391308,0.05809128630705396,0.007905138339920903,0.7919887561489809,,0.05898258665786771,0.0931130398600144,0.35043321231112556
1.87,3.41,1.58,3.73,1.54,0.962,3.07,3.96,3.07,5.83,0.89,4.51,3.87,3.3,2.55,4.4,-0.57,2.459,3.38,3.95,2.0,4.4,0.57,1.523,3.88,3.78,2.88,3.89,-0.1,0.841,3.96,4.39,3.53,5.29,0.43,1.056,4.63,5.85,3.35,6.2,1.22,1.838,5.88,5.43,3.96,6.35,-0.45,1.415,5.45,5.88,5.14,5.88,0.43,0.057,1,3,270.0,0.05882352941176472,2020-10-01,0.06450086737107719,0.134453781512605,0.10190588907480724,0.8200202224469162,,0.097084823984114,0.15031282179621042,0.423780498125949
-7.14,-7.33,-7.41,-5.56,-0.19,0.983,-7.38,-4.97,-7.73,-4.45,2.41,4.732,-4.93,-4.93,-5.62,-3.04,0.0,2.477,-5.19,-7.72,-8.08,-4.63,-2.53,1.893,-7.86,-6.49,-8.96,-5.34,1.37,2.448,-6.3,-7.8,-8.33,-6.26,-1.5,1.897,-7.52,-7.04,-8.15,-6.55,0.48,1.741,-6.88,-9.38,-9.53,-6.81,-2.5,2.087,-9.28,-10.37,-10.74,-8.89,-1.09,0.793,1,4,242.0,-0.10370370370370374,2020-10-02,-0.04078639660707917,0.07079646017699126,0.0,0.5858453473132372,,-0.01369449620110963,0.029768393494664203,0.27263256039805306
3.72,4.13,3.41,4.59,0.41,0.444,4.07,7.18,3.94,7.24,3.11,3.031,7.27,7.79,7.27,8.86,0.52,1.546,7.71,9.25,7.3,9.25,1.54,0.933,9.28,9.48,8.84,9.53,0.2,0.685,9.47,8.49,8.08,9.47,-0.98,0.675,8.39,10.4,8.07,10.4,2.01,0.827,10.47,10.96,10.08,11.11,0.49,1.259,11.1,11.16,9.92,11.16,0.06,0.036,3,0,269.0,0.11157024793388426,2020-10-05,0.05490196078431375,0.17982456140350878,0.09398511529545739,0.857734806629834,,0.07747290762495629,0.13820295415097728,0.40880834336091465
-0.97,-0.7,-1.3,-0.06,0.27,0.834,-0.39,0.54,-0.39,0.99,0.93,3.045,0.55,2.74,0.55,3.78,2.19,1.948,3.08,1.24,0.85,3.15,-1.84,1.447,1.28,2.78,1.28,3.18,1.5,0.686,2.83,3.87,2.17,3.98,1.04,0.802,3.98,0.36,-1.22,5.33,-3.62,2.965,0.36,-1.81,-2.97,0.44,-2.17,4.75,-1.76,-2.42,-3.53,-1.76,-0.66,0.499,1,1,262.5,-0.024163568773234223,2020-10-06,-0.02777777777777779,0.14130434782608692,0.037139470564994115,0.689189189189189,,0.04169513459797081,0.10589900998508717,0.36965902024173514
3.09,5.43,1.33,5.43,2.34,0.383,4.98,6.62,4.86,7.12,1.64,2.71,6.78,6.14,4.86,6.99,-0.64,2.027,6.19,5.87,5.71,6.93,-0.32,0.854,5.86,6.29,5.2,6.75,0.43,1.088,6.45,6.62,6.27,7.06,0.17,0.626,6.93,6.5,5.9,6.93,-0.43,0.747,6.39,6.56,6.02,7.33,0.17,1.01,6.74,7.24,5.97,7.24,0.5,0.055,1,2,281.5,0.07238095238095243,2020-10-07,0.16322314049586772,0.3111318118304611,0.07862671469078086,0.8642384105960266,,0.09380706295151242,0.17735977073798326,0.46197665089652595
1.24,2.15,0.53,2.15,0.91,0.407,2.15,1.85,0.99,2.54,-0.3,2.552,1.95,2.04,1.18,2.47,0.09,1.443,2.04,2.49,1.24,3.17,0.45,1.173,2.58,2.83,2.44,3.55,0.25,0.631,2.74,2.01,2.0,2.79,-0.73,0.506,2.0,2.23,1.91,2.94,0.23,0.544,2.2,2.95,1.69,3.12,0.75,0.899,2.99,4.81,2.99,4.81,1.82,0.824,1,3,295.05,0.04813499111900543,2020-10-08,0.0968401486988848,0.30241899885229984,0.12614503816793898,0.7811651071536372,,0.11672071525687522,0.22280936546535668,0.524274794592517
0.65,1.97,0.32,2.1,1.32,0.243,1.78,3.36,1.78,4.15,1.58,4.037,3.29,2.37,1.29,3.71,-0.92,1.794,2.54,3.54,1.96,3.58,1.0,1.173,3.4,3.71,2.74,4.01,0.31,0.916,3.69,3.85,3.4,4.2,0.16,0.519,3.83,2.82,2.42,3.88,-1.01,0.697,2.64,3.48,2.64,3.5,0.84,0.751,3.42,3.42,3.37,4.37,0.0,0.232,1,4,305.14,0.03419759362819863,2020-10-09,0.16243809523809527,0.32669565217391305,0.2029014073402453,0.7288385269121813,,0.1232724233202327,0.25163762138486234,0.5674116910147258
1.3,3.85,1.3,4.5,2.55,0.584,3.67,3.13,2.25,3.67,-0.54,3.134,3.23,3.46,2.35,3.81,0.23,1.175,3.46,3.22,2.9,4.35,-0.24,0.796,3.34,4.03,3.03,5.31,0.69,1.078,4.28,4.71,3.66,5.29,0.43,0.749,4.77,5.24,4.73,5.95,0.47,1.034,5.33,4.4,3.56,5.55,-0.93,1.679,4.34,4.34,4.03,4.7,0.0,0.056,3,0,318.39,0.04342269122370057,2020-10-12,0.13104795737122554,0.2552830783788047,0.19073263772018412,0.7542148760330578,,0.13649667915631114,0.2905017276877422,0.6251966219005729
2.44,0.51,0.35,2.44,-1.93,0.817,0.12,-0.12,-1.82,1.13,-0.24,3.903,-0.03,0.57,-1.85,0.76,0.6,2.008,0.82,0.74,0.35,2.12,-0.08,1.482,0.84,1.15,-0.34,1.23,0.31,0.952,1.13,-0.19,-0.33,1.53,-1.32,1.056,-0.44,0.13,-1.43,0.13,0.57,1.246,-0.17,-0.31,-0.4,1.48,-0.14,1.225,-0.12,0.4,-0.84,0.4,0.52,0.844,1,1,319.65,0.003957410722698507,2020-10-13,0.08337569903406195,0.2669943319196162,0.19361463778939503,0.639230769230769,,0.11247559476899216,0.28076154370877227,0.621437687407244
-0.4,0.42,-0.4,0.42,0.82,0.116,0.13,0.11,-0.11,1.33,-0.02,2.292,0.09,-0.49,-2.05,0.12,-0.58,1.433,-0.32,-2.73,-2.74,-0.13,-2.41,1.301,-2.65,-2.63,-3.83,-1.87,0.02,1.626,-2.52,-1.77,-2.77,-1.63,0.75,0.865,-1.89,-1.86,-2.64,-1.21,0.03,0.894,-1.92,-2.14,-2.24,-0.76,-0.22,1.202,-2.09,-2.39,-2.55,-1.95,-0.3,0.022,1,2,312.0,-0.023932426091036962,2020-10-14,0.02248148390902549,0.22352941176470598,0.09666080843585245,0.616580310880829,,0.06916243776387865,0.2379675448491989,0.5735105727589782
-4.48,-4.81,-5.1,-1.61,-0.33,1.398,-4.8,-2.68,-5.89,-2.36,2.12,3.655,-2.79,-3.18,-4.74,-2.56,-0.39,1.84,-3.22,-2.46,-4.24,-1.83,0.76,1.247,-2.57,-2.29,-3.31,-2.24,0.28,0.769,-2.21,-1.92,-2.86,-1.73,0.29,0.477,-1.84,-1.49,-2.32,-1.35,0.35,0.558,-1.58,-0.48,-1.62,0.14,1.1,1.1,-0.48,0.0,-0.48,0.0,0.48,0.0,1,3,312.0,0.0,2020-10-15,-0.020069725807971284,0.15555555555555545,0.01298701298701288,0.6041131105398458,,0.055884699614260125,0.22652157124085504,0.5645821706018601
1.12,1.98,0.64,2.02,0.86,0.286,2.0,0.5,-0.11,2.0,-1.5,2.852,0.64,0.34,0.06,1.15,-0.3,1.138,0.27,-0.99,-2.08,0.38,-1.26,1.366,-0.97,-0.91,-1.55,-0.32,0.06,0.87,-1.06,-0.51,-1.08,-0.16,0.55,0.366,-0.32,0.14,-0.56,0.36,0.46,0.33,0.26,-2.05,-2.1,0.27,-2.31,1.095,-1.9,-2.44,-2.88,-1.47,-0.54,0.469,1,4,304.39,-0.024391025641025688,2020-10-16,-0.0477397153136242,0.25780991735537184,0.2682916666666666,0.5771502590673574,,0.024517983357902118,0.1874501901265695,0.5184666571561094
2.82,2.87,2.51,3.49,0.05,0.13,2.83,3.49,2.32,4.78,0.66,3.045,3.16,2.41,1.48,4.11,-0.75,2.279,2.5,1.19,1.11,2.89,-1.31,1.089,1.28,1.21,0.3,1.78,-0.07,1.043,1.35,2.39,-0.13,2.39,1.04,1.499,2.25,-1.09,-1.11,2.25,-3.34,1.346,-1.09,-1.11,-2.2,-0.45,-0.02,2.078,-1.07,1.25,-1.07,1.36,2.32,0.196,3,0,308.2,0.012516836952593646,2020-10-19,-0.012179487179487247,0.14572490706319696,0.25770250969189945,0.8718493774673548,,0.030346273439764815,0.1928494158670211,0.5292944045996177
-0.02,-0.72,-1.52,0.58,-0.7,0.049,-0.91,-0.62,-2.16,-0.57,0.29,2.549,-0.73,-1.72,-2.04,-0.18,-0.99,1.083,-1.96,-1.27,-2.65,-0.98,0.69,1.06,-1.32,-1.36,-1.78,-0.71,-0.04,0.627,-1.12,-0.88,-1.18,-0.13,0.24,0.499,-0.55,-1.54,-1.57,-0.24,-0.99,0.911,-1.5,-2.4,-3.42,-1.04,-0.9,1.887,-2.6,-1.61,-2.69,-1.33,0.99,0.107,1,1,303.25,-0.01606099935107075,2020-10-20,-0.028044871794871806,0.15523809523809518,0.4270588235294117,0.8434650455927051,,0.011260926328808374,0.16575065162737124,0.497213085115185
-1.01,-0.43,-1.02,-0.43,0.58,0.016,-0.3,-0.02,-1.83,0.16,0.28,3.188,0.13,-1.7,-1.83,0.15,-1.83,1.293,-1.75,-2.06,-2.87,-0.92,-0.31,1.13,-2.05,-2.72,-3.01,-0.47,-0.67,1.196,-2.75,-1.37,-2.83,-0.74,1.38,0.737,-1.42,-0.72,-1.89,-0.46,0.7,0.573,-0.75,-3.19,-3.3,-0.64,-2.44,1.14,-3.1,-4.03,-4.03,-2.23,-0.93,0.468,1,2,291.03,-0.040296784830997634,2020-10-21,-0.04389106081014493,0.03385435168738882,0.2437174172147789,0.6535795454545452,,-0.02425795045309309,0.1135877467603017,0.4306610325275251
1.56,1.6,1.36,1.88,0.04,0.818,1.64,1.76,-0.56,2.14,0.12,2.522,1.73,-0.99,-2.52,2.12,-2.72,2.113,-1.17,-0.43,-1.39,0.38,0.74,1.152,-0.42,0.34,-0.91,0.43,0.76,0.581,0.38,2.13,0.27,2.25,1.75,0.943,2.22,1.85,1.46,2.67,-0.37,0.717,1.66,1.35,0.79,2.19,-0.31,0.897,1.32,-0.01,-0.9,1.36,-1.33,2.06,1,3,291.0,-0.00010308215647858443,2020-10-22,-0.05580791693705378,-0.01372648703609558,0.3025962399283795,0.5903377418297082,,-0.020018365858377463,0.10854004141828422,0.42441177996888246
-1.64,0.48,-1.64,0.86,2.12,0.0,0.41,-0.94,-1.89,0.41,-1.35,2.901,-1.15,-1.65,-2.42,-0.69,-0.5,1.402,-1.61,-2.13,-2.91,-0.8,-0.52,1.075,-2.23,-1.44,-2.23,-0.78,0.79,0.806,-1.26,-0.32,-1.26,-0.32,0.94,0.339,-0.52,-1.11,-1.11,0.0,-0.59,0.407,-0.95,-0.04,-1.05,-0.04,0.91,0.421,-0.15,-0.13,-0.17,0.1,0.02,0.227,1,4,290.61,-0.0013402061855669611,2020-10-23,-0.04168178070898598,-0.04761748705512214,0.33442005693819454,0.5862991266375548,,-0.01752120047798089,0.10242615208806294,0.4165475974743462
-2.96,-2.36,-2.96,-1.98,0.6,0.329,-2.36,-2.0,-2.86,-1.48,0.36,2.375,-1.76,-5.4,-5.57,-1.24,-3.64,1.772,-5.64,-7.35,-7.43,-5.62,-1.71,2.147,-7.39,-8.78,-8.95,-6.67,-1.39,1.288,-8.68,-8.84,-10.19,-8.64,-0.16,1.163,-8.95,-7.64,-9.13,-7.43,1.31,1.247,-7.64,-6.55,-8.38,-6.55,1.09,1.616,-6.41,-6.06,-7.22,-5.58,0.35,0.457,3,0,273.0,-0.06059667595746887,2020-10-26,-0.061952376043706736,-0.14256101008197486,0.1616526956299733,0.467741935483871,,-0.06394177853602989,0.034178073736386594,0.32634499517459203
1.61,1.28,1.28,2.93,-0.33,0.37,1.74,-0.4,-1.17,2.56,-2.14,3.739,-0.58,-0.42,-1.79,0.45,0.16,1.681,-0.48,-0.08,-0.66,0.86,0.4,1.102,-0.04,-1.82,-2.21,0.22,-1.78,0.76,-2.01,-1.05,-2.3,-0.76,0.96,0.822,-0.89,-1.98,-2.26,-0.73,-1.09,0.627,-1.92,-1.4,-2.6,-0.29,0.52,0.878,-1.4,-1.98,-2.56,-1.1,-0.58,0.188,1,1,267.6,-0.01978021978021971,2020-10-27,-0.08041237113402055,-0.16283435007038938,0.09224489795918367,0.501683501683502,,-0.06849183961489147,0.013176603717701907,0.2962388164588925
-1.35,-4.33,-4.71,-1.35,-2.98,0.434,-4.34,-7.28,-7.78,-4.23,-2.94,4.144,-7.26,-8.76,-9.75,-6.94,-1.5,2.692,-8.78,-8.06,-9.36,-7.65,0.72,1.604,-8.08,-7.96,-8.3,-6.92,0.12,0.966,-8.07,-7.48,-9.36,-7.21,0.59,1.294,-7.57,-7.39,-8.75,-7.14,0.18,1.098,-7.37,-9.75,-9.79,-6.39,-2.38,1.91,-9.42,-7.88,-9.94,-7.88,1.54,0.471,1,2,246.5,-0.07884902840059793,2020-10-28,-0.1517841781081174,-0.20993589743589747,0.022821576763485396,0.31466666666666665,,-0.1192094957167612,-0.06426337578379626,0.19173081445401574
0.63,-0.2,-1.06,1.33,-0.83,1.076,-1.01,1.54,-1.83,1.64,2.55,4.367,1.58,3.69,1.53,3.92,2.11,1.961,3.9,3.33,2.89,5.25,-0.57,1.712,3.79,5.82,3.2,5.88,2.03,0.816,5.76,6.26,5.01,6.46,0.5,0.728,6.39,7.75,6.39,8.91,1.36,1.215,7.91,6.03,5.93,8.67,-1.88,1.778,6.16,3.45,2.64,6.16,-2.71,0.991,1,3,255.0,0.034482758620689724,2020-10-29,-0.06593406593406592,-0.1826923076923077,0.0714285714285714,0.3672922252010724,,-0.07387845688122785,-0.03078044951913239,0.22997553738042997
-0.39,-0.13,-1.18,0.0,0.26,0.173,-0.62,-0.5,-1.85,1.09,0.12,4.569,-0.79,-4.95,-4.99,0.6,-4.16,2.439,-4.32,-4.64,-5.22,-3.04,-0.32,2.229,-4.84,-4.06,-4.9,-1.96,0.78,0.994,-4.28,-5.0,-5.8,-3.65,-0.72,1.205,-5.13,-4.91,-5.84,-4.19,0.22,1.195,-5.11,-2.37,-5.29,-2.31,2.74,1.802,-2.37,-2.75,-2.75,-1.16,-0.38,0.42,1,4,248.0,-0.027450980392156876,2020-10-30,-0.07324364723467869,-0.18525575741647227,0.09734513274336276,0.43187066974595845,,-0.08274046352245501,-0.05526038708149972,0.1938806262835473
1.83,3.51,1.65,4.97,1.68,1.704,3.68,4.32,2.18,4.94,0.64,4.746,4.55,3.37,2.88,5.24,-1.18,2.256,3.47,2.77,1.42,3.75,-0.7,1.481,2.57,1.08,0.67,2.86,-1.49,1.036,1.15,-0.57,-0.57,1.26,-1.72,0.999,-0.66,0.81,-0.66,1.15,1.47,1.272,0.74,2.12,0.38,2.26,1.38,1.326,2.0,3.47,1.99,3.47,1.47,0.633,3,0,256.6,0.0346774193548387,2020-11-02,0.04097363083164307,-0.16742375081116145,0.12543859649122813,0.428332869468411,,-0.042061362784928336,-0.021636021579704234,0.2323961532776484
0.23,0.94,-0.19,1.52,0.71,1.748,1.32,3.37,1.1,3.49,2.05,3.196,3.56,5.98,3.35,6.74,2.42,2.164,6.07,4.75,4.46,6.33,-1.32,1.458,4.91,4.22,3.99,5.69,-0.69,0.83,4.36,3.19,2.99,4.75,-1.17,0.718,3.17,4.44,3.17,4.83,1.27,1.174,4.37,4.4,3.79,5.92,0.03,1.579,4.45,4.44,3.09,5.94,-0.01,1.381,1,1,268.0,0.044427123928292955,2020-11-03,0.050980392156862786,-0.1162407254740313,0.16521739130434776,0.6047904191616766,,0.000406677961922286,0.020955862802204406,0.2834808165658489
5.6,6.04,4.48,8.21,0.44,1.243,6.14,5.37,2.33,6.16,-0.77,5.56,5.37,7.67,5.37,8.74,2.3,2.532,7.64,9.5,6.06,9.76,1.86,1.646,9.48,10.58,8.25,11.34,1.1,1.381,10.67,10.9,9.55,11.44,0.23,1.739,10.93,11.49,10.29,11.75,0.56,1.376,11.75,10.49,9.35,11.76,-1.26,2.17,10.49,14.14,10.32,15.14,3.65,0.672,1,2,305.9,0.14141791044776109,2020-11-04,0.2334677419354838,0.051094388894615594,0.4247787610619469,0.7003891050583655,,0.11316603900897038,0.15783014994668831,0.4582410803866843
4.05,4.94,4.05,6.24,0.89,0.825,4.61,7.58,4.58,8.12,2.97,4.354,7.7,7.71,6.28,9.05,0.01,2.89,7.85,6.91,6.71,8.31,-0.94,1.205,7.22,7.6,6.72,8.4,0.38,1.269,7.62,8.94,7.54,8.94,1.32,0.683,8.81,9.95,8.71,10.1,1.14,1.588,9.96,9.55,8.22,10.29,-0.41,1.862,9.56,6.9,6.9,9.87,-2.66,0.375,1,3,327.0,0.06897678980058841,2020-11-05,0.2743569758378799,0.12371134020618557,0.44345369471175067,0.7571198280494358,,0.15022437218138762,0.22626317037069343,0.5502060158944111
-0.61,1.61,-1.54,1.61,2.22,1.101,1.61,0.83,0.61,3.42,-0.78,5.739,0.9,3.98,0.9,5.59,3.08,2.759,3.89,5.32,3.71,6.1,1.43,1.594,5.57,6.5,5.05,6.5,0.93,0.754,6.42,7.03,6.33,7.26,0.61,0.727,7.11,6.62,6.22,7.46,-0.49,0.919,6.56,7.47,6.06,8.62,0.91,1.677,7.76,7.65,7.51,8.06,-0.11,0.382,1,4,352.0,0.07645259938837912,2020-11-06,0.31343283582089554,0.21124531158597426,0.5304347826086957,0.9512195121951219,,0.18677218699210996,0.3036538744526869,0.6576930668357361
4.7,6.25,2.52,7.95,1.55,1.302,6.26,4.45,3.41,8.47,-1.81,7.862,4.07,6.9,4.07,9.09,2.83,3.862,6.82,3.98,3.88,7.01,-2.84,2.041,4.15,3.03,2.11,4.26,-1.12,2.073,3.16,2.36,1.72,4.06,-0.8,1.227,2.35,0.58,-0.76,2.62,-1.77,1.982,0.73,-3.47,-3.89,1.91,-4.2,2.344,-3.71,-3.67,-4.26,-2.61,0.04,0.65,3,0,339.09,-0.036676136363636425,2020-11-09,0.1084995096436745,0.24208791208791203,0.33689481154392054,0.8036702127659574,,0.11422625587092328,0.24336622374015326,0.5874669164816602
-0.03,-2.68,-4.16,-0.03,-2.65,0.747,-2.7,-4.1,-6.51,-1.39,-1.4,6.313,-4.39,-7.57,-9.25,-3.41,-3.18,3.566,-7.55,-5.04,-7.75,-3.73,2.51,2.157,-4.77,-6.18,-6.26,-3.7,-1.41,1.511,-5.79,-7.69,-9.29,-5.39,-1.9,1.359,-7.45,-8.21,-9.5,-6.72,-0.76,2.631,-8.28,-9.02,-9.73,-7.82,-0.74,2.062,-9.04,-9.2,-9.32,-8.25,-0.16,0.435,1,1,307.88,-0.09204046123448051,2020-11-10,-0.058470948012232404,0.15052316890881912,0.22034167030005158,0.5055256723716381,,0.009529885798514215,0.12324716363824506,0.43505354913743566
2.96,4.03,2.96,4.91,1.07,0.674,4.9,8.65,4.75,9.88,3.75,5.891,8.82,7.96,7.08,9.37,-0.86,2.762,7.92,10.49,7.3,10.65,2.57,1.217,10.43,10.0,9.88,10.98,-0.43,0.711,10.08,10.29,10.08,11.15,0.21,0.475,10.53,10.75,10.3,11.47,0.22,0.783,11.08,11.2,10.53,11.63,0.12,1.047,11.1,12.06,11.05,13.03,0.96,0.104,1,2,345.0,0.1205664544627778,2020-11-11,-0.019886363636363646,0.3995943204868153,0.3529411764705883,0.7557251908396947,,0.10487981388666578,0.24603327674208653,0.5984017754707989
0.29,-0.33,-1.09,1.59,-0.62,1.331,-0.68,-2.09,-3.09,-0.4,-1.41,4.518,-2.24,-1.11,-2.33,0.41,1.13,1.758,-1.15,-1.45,-2.69,-0.71,-0.3,1.003,-1.54,-3.86,-4.55,-1.25,-2.32,1.164,-4.05,-3.06,-4.99,-3.05,0.99,1.047,-3.15,-5.46,-5.51,-2.87,-2.31,1.065,-5.54,-4.65,-6.17,-4.38,0.89,1.657,-4.69,-3.78,-4.69,-3.13,0.91,0.174,1,3,331.95,-0.03782608695652179,2020-11-12,-0.02105635671945494,0.30176470588235293,0.22944444444444434,0.6312039312039313,,0.05103091622462652,0.1896216316446997,0.5297522751009351
1.07,2.4,0.62,2.43,1.33,1.377,2.39,4.92,2.39,5.34,2.53,4.115,4.79,1.64,1.21,4.84,-3.15,2.139,1.74,2.94,1.65,2.96,1.2,1.023,3.03,2.04,1.68,3.24,-0.99,0.514,2.08,0.83,0.67,2.27,-1.25,0.719,0.77,2.03,0.77,2.12,1.26,0.776,2.14,2.74,1.43,2.88,0.6,1.28,2.73,2.73,2.33,2.86,0.0,0.004,1,4,341.02,0.02732339207712009,2020-11-13,0.10763934000259834,0.37508064516129025,0.4091735537190082,0.625452812202097,,0.06431632138254484,0.21157233096901584,0.5626633242942973
2.04,2.25,1.17,2.78,0.21,0.725,2.35,4.02,1.61,4.75,1.67,4.518,3.97,7.09,3.93,7.09,3.12,1.902,7.09,6.53,5.84,7.53,-0.56,0.975,6.52,5.69,5.17,6.57,-0.83,0.574,5.78,4.84,4.3,6.07,-0.94,0.719,4.87,5.65,4.45,5.67,0.78,0.722,5.71,7.5,5.34,7.5,1.79,1.083,7.37,8.02,7.18,8.2,0.65,0.172,3,0,368.38,0.08022989853967522,2020-11-16,0.06776811594202892,0.4356196414653155,0.36944237918215617,0.7625837320574163,,0.11924131382918013,0.29311842930846166,0.6765577191750771
-0.51,-1.46,-2.0,-0.51,-0.95,0.484,-1.64,-5.07,-5.2,-1.4,-3.43,4.061,-4.73,-2.24,-4.8,-2.14,2.49,1.379,-2.13,-3.07,-3.83,-2.13,-0.94,0.658,-2.86,-2.59,-3.06,-2.27,0.27,0.566,-2.66,-2.67,-3.29,-2.25,-0.01,0.415,-2.6,-2.38,-2.74,-1.91,0.22,0.379,-2.38,-3.01,-3.97,-2.38,-0.63,0.922,-3.02,-3.84,-4.44,-2.99,-0.82,1.354,1,1,354.22,-0.03843856886910246,2020-11-17,0.0670884169302608,0.3217164179104479,0.34940952380952384,0.7622885572139304,,0.061508836110407916,0.23165591246692063,0.6023538170741587
1.28,1.54,1.07,1.65,0.26,0.162,1.48,-0.11,-0.34,2.12,-1.59,2.428,-0.08,1.62,-0.72,1.71,1.7,0.933,1.63,2.54,1.15,2.54,0.91,0.525,2.65,2.69,2.61,3.55,0.04,0.506,2.62,0.63,0.26,2.74,-1.99,0.769,0.63,0.91,-0.07,1.16,0.28,1.022,1.01,-1.45,-1.45,1.53,-2.46,1.509,-1.28,-2.6,-2.68,-0.63,-1.32,0.889,1,2,345.0,-0.026029021512054773,2020-11-18,0.01167086974371001,0.1278195488721805,0.22557726465364114,0.6250588789448892,,0.027549320201284644,0.19028038754066334,0.5519882426724028
0.58,0.58,0.29,0.72,0.0,0.005,1.01,1.88,-1.39,2.14,0.87,4.202,2.03,2.13,0.49,2.38,0.1,1.357,2.1,3.25,1.32,3.48,1.15,0.909,3.33,2.67,2.2,3.77,-0.66,0.763,2.75,3.91,2.36,4.09,1.16,0.558,3.98,5.04,3.46,5.14,1.06,0.505,5.01,6.08,4.15,6.11,1.07,1.04,6.06,4.91,4.64,6.09,-1.15,0.0,1,3,361.95,0.0491304347826087,2020-11-19,-0.017454802106520506,0.10688073394495401,0.22674123029994897,0.7908564643016178,,0.06295224070899796,0.236695086238363,0.6181230100106851
1.43,1.43,0.01,1.43,0.0,0.421,1.0,2.0,0.67,2.15,1.0,2.851,2.1,2.83,2.1,3.52,0.73,1.512,2.94,2.06,1.92,3.19,-0.88,0.677,1.98,2.93,1.89,3.05,0.95,0.348,2.78,2.74,2.58,3.29,-0.04,0.215,2.78,2.23,2.02,3.08,-0.55,0.527,2.2,-0.63,-0.92,2.32,-2.83,1.315,-0.55,-0.39,-0.8,-0.26,0.16,0.505,1,4,360.55,-0.003867937560436463,2020-11-20,0.017870250127039577,0.02428977272727284,0.181588778921151,0.78490099009901,,0.04763288683907363,0.22080889055377884,0.6021102418947881
0.99,1.97,0.99,2.62,0.98,0.303,1.65,4.37,1.5,5.22,2.72,3.17,4.39,3.18,1.78,4.39,-1.21,1.733,3.08,1.66,0.2,3.14,-1.42,1.667,1.55,2.07,0.76,2.07,0.52,0.707,2.13,2.84,2.01,3.04,0.71,0.623,2.49,3.56,1.84,3.73,1.07,0.959,3.61,4.4,3.59,4.68,0.79,1.003,4.35,5.57,4.05,5.57,1.22,0.11,3,0,380.65,0.05574816252946868,2020-11-23,0.10333333333333328,0.12256333126898467,0.19554634253588365,0.8362268035567759,,0.08511614742203899,0.2744298644090053,0.679867705895238
-0.96,0.88,-0.96,1.25,1.84,0.509,0.62,-2.22,-4.21,0.75,-2.84,4.268,-2.44,-1.24,-3.54,-1.19,1.2,1.559,-1.22,-0.84,-1.6,-0.22,0.38,0.823,-0.95,-0.25,-1.04,-0.11,0.7,0.541,-0.18,0.29,-0.43,0.64,0.47,0.504,0.35,0.14,-0.27,0.62,-0.21,0.517,0.13,0.39,-0.57,0.58,0.26,0.644,0.44,1.41,0.15,1.67,0.97,0.88,1,1,386.0,0.014054906081702345,2020-11-24,0.0664456416632131,0.25373522151487604,0.20757078054121703,0.7545454545454546,,0.08064704685652746,0.277693879956856,0.6916369985564386
-1.29,-1.17,-1.3,-0.78,0.12,0.115,-1.42,-1.13,-1.55,0.5,0.29,3.598,-1.29,-2.76,-3.19,-1.22,-1.47,1.414,-2.6,-2.54,-2.98,-1.75,0.06,0.705,-2.54,-1.54,-2.76,-1.54,1.0,0.259,-1.55,-1.66,-2.07,-1.04,-0.11,0.459,-1.6,-1.39,-2.02,-1.39,0.21,0.165,-1.49,-2.11,-2.21,-1.04,-0.62,0.528,-2.01,-1.66,-2.01,-1.66,0.35,0.0,1,2,379.59,-0.01660621761658032,2020-11-25,0.05280820967965605,0.1002608695652174,0.21663461538461526,0.7332876712328766,,0.050723041013335246,0.24396455756527158,0.6526338889153536
